id,name,score1,score2
1230,Student_1230,60,77
1231,Student_1231,62,78
1232,Student_1232,73,55
1233,Student_1233,91,94
1234,Student_1234,54,55
1235,Student_1235,74,50
1236,Student_1236,72,92
1237,Student_1237,58,85
1238,Student_1238,65,80
1239,Student_1239,92,62
1240,Student_1240,65,72
1241,Student_1241,92,70
1242,Student_1242,81,62
1243,Student_1243,86,96
1244,Student_1244,87,73
1245,Student_1245,72,52
1246,Student_1246,72,82
1247,Student_1247,51,78
1248,Student_1248,51,82
1249,Student_1249,82,81
1250,Student_1250,64,51
1251,Student_1251,69,99
1252,Student_1252,74,80
1253,Student_1253,71,68
1254,Student_1254,51,65
1255,Student_1255,51,79
1256,Student_1256,94,76
1257,Student_1257,91,94
1258,Student_1258,87,85
1259,Student_1259,79,66
1260,Student_1260,59,59
1261,Student_1261,93,66
1262,Student_1262,60,73
1263,Student_1263,56,67
1264,Student_1264,57,65
1265,Student_1265,73,85
1266,Student_1266,69,92
1267,Student_1267,68,52
1268,Student_1268,67,71
1269,Student_1269,98,96
1270,Student_1270,55,97
1271,Student_1271,89,50
1272,Student_1272,84,51
1273,Student_1273,64,59
1274,Student_1274,94,54
1275,Student_1275,50,97
1276,Student_1276,91,55
1277,Student_1277,50,53
1278,Student_1278,67,71
1279,Student_1279,80,74
1280,Student_1280,82,82
1281,Student_1281,63,66
1282,Student_1282,62,51
1283,Student_1283,82,75
1284,Student_1284,84,76
1285,Student_1285,86,62
1286,Student_1286,87,50
1287,Student_1287,55,70
1288,Student_1288,79,100
1289,Student_1289,91,65
1290,Student_1290,71,56
1291,Student_1291,61,73
1292,Student_1292,87,95
1293,Student_1293,58,88
1294,Student_1294,78,52
1295,Student_1295,61,54
1296,Student_1296,81,96
1297,Student_1297,99,54
1298,Student_1298,74,83
1299,Student_1299,72,78
1300,Student_1300,92,56
1301,Student_1301,66,64
1302,Student_1302,63,77
1303,Student_1303,77,74
1304,Student_1304,96,74
1305,Student_1305,92,90
1306,Student_1306,83,90
1307,Student_1307,51,73
1308,Student_1308,52,50
1309,Student_1309,84,52
1310,Student_1310,55,84
1311,Student_1311,50,87
1312,Student_1312,70,95
1313,Student_1313,93,58
1314,Student_1314,85,85
1315,Student_1315,76,61
1316,Student_1316,77,79
1317,Student_1317,95,64
1318,Student_1318,65,52
1319,Student_1319,57,51
1320,Student_1320,90,52
1321,Student_1321,81,59
1322,Student_1322,73,52
1323,Student_1323,93,89
1324,Student_1324,74,65
1325,Student_1325,69,87
1326,Student_1326,76,59
1327,Student_1327,53,82
1328,Student_1328,65,59
1329,Student_1329,67,77
1330,Student_1330,92,95
1331,Student_1331,73,60
1332,Student_1332,51,100
1333,Student_1333,61,88
1334,Student_1334,52,97
1335,Student_1335,74,59
1336,Student_1336,87,64
1337,Student_1337,79,54
1338,Student_1338,54,75
1339,Student_1339,73,98
1340,Student_1340,66,59
1341,Student_1341,80,62
1342,Student_1342,68,86
1343,Student_1343,77,95
1344,Student_1344,60,54
1345,Student_1345,71,72
1346,Student_1346,96,89
1347,Student_1347,81,65
1348,Student_1348,91,69
1349,Student_1349,84,91
1350,Student_1350,52,78
1351,Student_1351,78,61
1352,Student_1352,75,62
1353,Student_1353,65,89
1354,Student_1354,70,73
1355,Student_1355,64,76
1356,Student_1356,85,71
1357,Student_1357,84,97
1358,Student_1358,84,58
1359,Student_1359,80,76
1360,Student_1360,72,89
1361,Student_1361,79,95
1362,Student_1362,92,83
1363,Student_1363,99,84
1364,Student_1364,61,85
1365,Student_1365,75,69
1366,Student_1366,85,50
1367,Student_1367,64,75
1368,Student_1368,62,92
1369,Student_1369,52,50
1370,Student_1370,82,88
1371,Student_1371,69,94
1372,Student_1372,76,99
1373,Student_1373,59,80
1374,Student_1374,64,60
1375,Student_1375,94,83
1376,Student_1376,88,78
1377,Student_1377,98,50
1378,Student_1378,82,95
1379,Student_1379,55,53
1380,Student_1380,89,75
1381,Student_1381,98,65
1382,Student_1382,69,76
1383,Student_1383,83,90
1384,Student_1384,83,79
1385,Student_1385,58,78
1386,Student_1386,95,74
1387,Student_1387,67,91
1388,Student_1388,65,56
1389,Student_1389,91,77
1390,Student_1390,74,90
1391,Student_1391,91,64
1392,Student_1392,81,80
1393,Student_1393,79,64
1394,Student_1394,63,59
1395,Student_1395,63,67
1396,Student_1396,82,50
1397,Student_1397,63,64
1398,Student_1398,92,88
1399,Student_1399,80,70
1400,Student_1400,62,56
1401,Student_1401,74,86
1402,Student_1402,70,96
1403,Student_1403,87,72
1404,Student_1404,56,85
1405,Student_1405,57,83
1406,Student_1406,98,70
1407,Student_1407,81,86
1408,Student_1408,50,68
1409,Student_1409,89,69
1410,Student_1410,69,70
1411,Student_1411,90,79
1412,Student_1412,76,71
1413,Student_1413,60,98
1414,Student_1414,53,80
1415,Student_1415,57,64
1416,Student_1416,61,93
1417,Student_1417,81,59
1418,Student_1418,58,89
1419,Student_1419,79,52
1420,Student_1420,92,64
1421,Student_1421,73,97
1422,Student_1422,81,97
1423,Student_1423,79,64
1424,Student_1424,69,50
1425,Student_1425,56,97
1426,Student_1426,90,52
1427,Student_1427,75,92
1428,Student_1428,65,53
1429,Student_1429,100,78
1430,Student_1430,81,50
1431,Student_1431,66,55
1432,Student_1432,70,71
1433,Student_1433,92,63
1434,Student_1434,55,63
1435,Student_1435,54,88
1436,Student_1436,71,83
1437,Student_1437,58,55
1438,Student_1438,77,50
1439,Student_1439,57,78
1440,Student_1440,59,60
1441,Student_1441,60,65
1442,Student_1442,57,82
1443,Student_1443,90,63
1444,Student_1444,57,84
1445,Student_1445,50,62
1446,Student_1446,65,64
1447,Student_1447,61,62
1448,Student_1448,86,59
1449,Student_1449,88,87
1450,Student_1450,70,64
1451,Student_1451,77,69
1452,Student_1452,55,79
1453,Student_1453,98,77
1454,Student_1454,69,51
1455,Student_1455,58,95
1456,Student_1456,84,51
1457,Student_1457,63,86
1458,Student_1458,54,67
1459,Student_1459,63,67
1460,Student_1460,87,66
1461,Student_1461,51,97
1462,Student_1462,79,75
1463,Student_1463,69,64
1464,Student_1464,95,57
1465,Student_1465,90,94
1466,Student_1466,64,61
1467,Student_1467,69,58
1468,Student_1468,76,69
1469,Student_1469,80,89
1470,Student_1470,60,75
1471,Student_1471,61,91
1472,Student_1472,58,93
1473,Student_1473,56,79
1474,Student_1474,89,74
1475,Student_1475,86,53
1476,Student_1476,88,52
1477,Student_1477,52,65
1478,Student_1478,92,67
1479,Student_1479,80,64
1480,Student_1480,52,62
1481,Student_1481,80,96
1482,Student_1482,88,75
1483,Student_1483,81,97
1484,Student_1484,95,72
1485,Student_1485,51,67
1486,Student_1486,82,95
1487,Student_1487,82,61
1488,Student_1488,62,92
1489,Student_1489,75,97
1490,Student_1490,79,83
1491,Student_1491,85,78
1492,Student_1492,92,81
1493,Student_1493,80,54
1494,Student_1494,92,78
1495,Student_1495,61,67
1496,Student_1496,62,85
1497,Student_1497,67,88
1498,Student_1498,92,62
1499,Student_1499,81,91
1500,Student_1500,50,72
1501,Student_1501,52,61
1502,Student_1502,99,72
1503,Student_1503,73,92
1504,Student_1504,68,75
1505,Student_1505,97,69
1506,Student_1506,72,69
1507,Student_1507,78,70
1508,Student_1508,89,78
1509,Student_1509,72,61
1510,Student_1510,75,81
1511,Student_1511,72,94
1512,Student_1512,51,80
1513,Student_1513,94,79
1514,Student_1514,60,85
1515,Student_1515,77,98
1516,Student_1516,50,67
1517,Student_1517,85,70
1518,Student_1518,85,78
1519,Student_1519,58,75
1520,Student_1520,81,73
1521,Student_1521,75,78
1522,Student_1522,77,90
1523,Student_1523,100,82
1524,Student_1524,61,74
1525,Student_1525,57,51
1526,Student_1526,57,64
1527,Student_1527,70,88
1528,Student_1528,88,88
1529,Student_1529,54,92
1530,Student_1530,100,93
1531,Student_1531,54,96
1532,Student_1532,93,100
1533,Student_1533,78,80
1534,Student_1534,78,72
1535,Student_1535,95,57
1536,Student_1536,97,64
1537,Student_1537,91,53
1538,Student_1538,61,74
1539,Student_1539,82,69
1540,Student_1540,62,67
1541,Student_1541,82,66
1542,Student_1542,52,77
1543,Student_1543,88,61
1544,Student_1544,53,100
1545,Student_1545,59,88
1546,Student_1546,70,87
1547,Student_1547,52,73
1548,Student_1548,99,94
1549,Student_1549,86,59
1550,Student_1550,72,75
1551,Student_1551,88,92
1552,Student_1552,93,59
1553,Student_1553,74,74
1554,Student_1554,63,80
1555,Student_1555,55,80
1556,Student_1556,89,82
1557,Student_1557,61,65
1558,Student_1558,73,53
1559,Student_1559,86,90
1560,Student_1560,85,90
1561,Student_1561,92,55
1562,Student_1562,54,60
1563,Student_1563,80,80
1564,Student_1564,57,74
1565,Student_1565,72,60
1566,Student_1566,78,75
1567,Student_1567,100,75
1568,Student_1568,69,65
1569,Student_1569,83,89
1570,Student_1570,64,63
1571,Student_1571,62,91
1572,Student_1572,67,67
1573,Student_1573,86,55
1574,Student_1574,100,75
1575,Student_1575,88,73
1576,Student_1576,59,75
1577,Student_1577,72,64
1578,Student_1578,90,53
1579,Student_1579,61,67
1580,Student_1580,55,98
1581,Student_1581,80,84
1582,Student_1582,68,76
1583,Student_1583,51,95
1584,Student_1584,82,96
1585,Student_1585,99,90
1586,Student_1586,67,96
1587,Student_1587,87,87
1588,Student_1588,68,94
1589,Student_1589,87,85
1590,Student_1590,71,87
1591,Student_1591,79,50
1592,Student_1592,92,66
1593,Student_1593,72,72
1594,Student_1594,51,88
1595,Student_1595,64,87
1596,Student_1596,81,50
1597,Student_1597,75,65
1598,Student_1598,83,92
1599,Student_1599,55,73
1600,Student_1600,79,97
1601,Student_1601,92,96
1602,Student_1602,77,79
1603,Student_1603,83,69
1604,Student_1604,74,98
1605,Student_1605,68,65
1606,Student_1606,83,61
1607,Student_1607,76,93
1608,Student_1608,100,62
1609,Student_1609,86,78
1610,Student_1610,66,74
1611,Student_1611,71,98
1612,Student_1612,88,99
1613,Student_1613,92,87
1614,Student_1614,66,90
1615,Student_1615,73,90
1616,Student_1616,56,58
1617,Student_1617,53,53
1618,Student_1618,55,60
1619,Student_1619,94,89
1620,Student_1620,91,73
1621,Student_1621,90,85
1622,Student_1622,75,95
1623,Student_1623,63,91
1624,Student_1624,99,92
1625,Student_1625,77,76
1626,Student_1626,58,64
1627,Student_1627,63,73
1628,Student_1628,70,69
1629,Student_1629,59,98
1630,Student_1630,74,92
1631,Student_1631,98,83
1632,Student_1632,67,94
1633,Student_1633,77,54
1634,Student_1634,70,64
1635,Student_1635,58,98
1636,Student_1636,70,86
1637,Student_1637,75,51
1638,Student_1638,56,96
1639,Student_1639,61,67
1640,Student_1640,78,55
1641,Student_1641,59,89
1642,Student_1642,77,55
1643,Student_1643,83,90
1644,Student_1644,62,97
1645,Student_1645,79,56
1646,Student_1646,92,78
1647,Student_1647,83,70
1648,Student_1648,96,63
1649,Student_1649,80,96
1650,Student_1650,86,67
1651,Student_1651,69,88
1652,Student_1652,70,50
1653,Student_1653,97,92
1654,Student_1654,80,86
1655,Student_1655,61,69
1656,Student_1656,100,55
1657,Student_1657,53,94
1658,Student_1658,99,98
1659,Student_1659,79,85
1660,Student_1660,58,96
1661,Student_1661,72,98
1662,Student_1662,73,61
1663,Student_1663,54,79
1664,Student_1664,80,66
1665,Student_1665,74,99
1666,Student_1666,51,87
1667,Student_1667,74,82
1668,Student_1668,73,92
1669,Student_1669,77,51
1670,Student_1670,56,80
1671,Student_1671,98,95
1672,Student_1672,51,53
1673,Student_1673,88,82
1674,Student_1674,66,57
1675,Student_1675,82,82
1676,Student_1676,100,99
1677,Student_1677,85,74
1678,Student_1678,78,85
1679,Student_1679,82,75
1680,Student_1680,50,100
1681,Student_1681,55,52
1682,Student_1682,93,75
1683,Student_1683,98,64
1684,Student_1684,67,82
1685,Student_1685,59,61
1686,Student_1686,92,68
1687,Student_1687,68,76
1688,Student_1688,88,82
1689,Student_1689,57,54
1690,Student_1690,50,91
1691,Student_1691,55,92
1692,Student_1692,81,88
1693,Student_1693,74,93
1694,Student_1694,94,94
1695,Student_1695,99,100
1696,Student_1696,60,61
1697,Student_1697,65,65
1698,Student_1698,61,94
1699,Student_1699,94,91
1700,Student_1700,94,83
1701,Student_1701,89,81
1702,Student_1702,62,88
1703,Student_1703,97,65
1704,Student_1704,69,97
1705,Student_1705,89,95
1706,Student_1706,86,60
1707,Student_1707,72,62
1708,Student_1708,85,64
1709,Student_1709,59,91
1710,Student_1710,92,61
1711,Student_1711,72,60
1712,Student_1712,74,100
1713,Student_1713,97,51
1714,Student_1714,95,82
1715,Student_1715,57,82
1716,Student_1716,79,93
1717,Student_1717,72,65
1718,Student_1718,62,88
1719,Student_1719,97,100
1720,Student_1720,66,57
1721,Student_1721,82,53
1722,Student_1722,98,84
1723,Student_1723,79,92
1724,Student_1724,99,75
1725,Student_1725,67,66
1726,Student_1726,82,95
1727,Student_1727,54,54
1728,Student_1728,86,81
1729,Student_1729,79,99
1730,Student_1730,53,77
1731,Student_1731,51,53
1732,Student_1732,67,76
1733,Student_1733,78,86
1734,Student_1734,57,80
1735,Student_1735,61,82
1736,Student_1736,50,70
1737,Student_1737,84,59
1738,Student_1738,99,58
1739,Student_1739,94,89
1740,Student_1740,93,86
1741,Student_1741,93,98
1742,Student_1742,80,82
1743,Student_1743,58,83
1744,Student_1744,57,66
1745,Student_1745,58,64
1746,Student_1746,56,85
1747,Student_1747,93,61
1748,Student_1748,73,58
1749,Student_1749,72,97
1750,Student_1750,68,98
1751,Student_1751,92,56
1752,Student_1752,97,74
1753,Student_1753,57,90
1754,Student_1754,93,69
1755,Student_1755,80,58
1756,Student_1756,97,66
1757,Student_1757,51,55
1758,Student_1758,89,96
1759,Student_1759,65,54
1760,Student_1760,93,87
1761,Student_1761,93,68
1762,Student_1762,76,53
1763,Student_1763,61,78
1764,Student_1764,53,62
1765,Student_1765,57,74
1766,Student_1766,64,63
1767,Student_1767,90,80
1768,Student_1768,60,78
1769,Student_1769,60,88
1770,Student_1770,51,81
1771,Student_1771,91,50
1772,Student_1772,99,62
1773,Student_1773,78,57
1774,Student_1774,69,67
1775,Student_1775,94,100
1776,Student_1776,88,86
1777,Student_1777,58,71
1778,Student_1778,88,56
1779,Student_1779,65,65
1780,Student_1780,88,51
1781,Student_1781,79,51
1782,Student_1782,55,79
1783,Student_1783,86,58
1784,Student_1784,82,55
1785,Student_1785,100,82
1786,Student_1786,93,69
1787,Student_1787,60,81
1788,Student_1788,95,80
1789,Student_1789,63,86
1790,Student_1790,96,75
1791,Student_1791,61,98
1792,Student_1792,68,80
1793,Student_1793,63,57
1794,Student_1794,58,98
1795,Student_1795,53,72
1796,Student_1796,96,79
1797,Student_1797,51,51
1798,Student_1798,86,82
1799,Student_1799,94,55
1800,Student_1800,73,89
1801,Student_1801,90,54
1802,Student_1802,58,91
1803,Student_1803,96,77
1804,Student_1804,64,85
1805,Student_1805,98,100
1806,Student_1806,61,71
1807,Student_1807,54,68
1808,Student_1808,72,56
1809,Student_1809,96,83
1810,Student_1810,80,92
1811,Student_1811,88,90
1812,Student_1812,64,58
1813,Student_1813,66,58
1814,Student_1814,91,95
1815,Student_1815,81,56
1816,Student_1816,68,71
1817,Student_1817,84,73
1818,Student_1818,61,95
1819,Student_1819,70,83
1820,Student_1820,69,72
1821,Student_1821,72,90
1822,Student_1822,73,85
1823,Student_1823,67,54
1824,Student_1824,65,81
1825,Student_1825,90,77
1826,Student_1826,100,50
1827,Student_1827,88,60
1828,Student_1828,95,71
1829,Student_1829,58,53
1830,Student_1830,51,92
1831,Student_1831,73,56
1832,Student_1832,77,63
1833,Student_1833,90,58
1834,Student_1834,91,97
1835,Student_1835,84,64
1836,Student_1836,64,87
1837,Student_1837,82,65
1838,Student_1838,50,71
1839,Student_1839,74,80
1840,Student_1840,63,87
1841,Student_1841,56,52
1842,Student_1842,55,96
1843,Student_1843,72,63
1844,Student_1844,67,87
1845,Student_1845,94,67
1846,Student_1846,78,69
1847,Student_1847,97,77
1848,Student_1848,77,87
1849,Student_1849,63,54
1850,Student_1850,99,93
1851,Student_1851,89,80
1852,Student_1852,68,77
1853,Student_1853,64,81
1854,Student_1854,84,93
1855,Student_1855,100,82
1856,Student_1856,55,81
1857,Student_1857,90,57
1858,Student_1858,80,91
1859,Student_1859,86,63
1860,Student_1860,64,99
1861,Student_1861,89,70
1862,Student_1862,88,96
1863,Student_1863,82,58
1864,Student_1864,67,86
1865,Student_1865,62,84
1866,Student_1866,93,88
1867,Student_1867,91,69
1868,Student_1868,81,81
1869,Student_1869,79,72
1870,Student_1870,91,65
1871,Student_1871,85,58
1872,Student_1872,54,67
1873,Student_1873,65,56
1874,Student_1874,51,88
1875,Student_1875,70,58
1876,Student_1876,60,61
1877,Student_1877,89,96
1878,Student_1878,70,60
1879,Student_1879,56,53
1880,Student_1880,80,68
1881,Student_1881,99,83
1882,Student_1882,63,64
1883,Student_1883,58,56
1884,Student_1884,77,51
1885,Student_1885,92,73
1886,Student_1886,56,89
1887,Student_1887,74,64
1888,Student_1888,95,62
1889,Student_1889,66,85
1890,Student_1890,71,63
1891,Student_1891,79,57
1892,Student_1892,74,99
1893,Student_1893,50,71
1894,Student_1894,84,86
1895,Student_1895,62,72
1896,Student_1896,78,96
1897,Student_1897,70,70
1898,Student_1898,91,51
1899,Student_1899,93,63
1900,Student_1900,74,65
1901,Student_1901,88,52
1902,Student_1902,74,85
1903,Student_1903,58,79
1904,Student_1904,63,61
1905,Student_1905,69,100
1906,Student_1906,70,72
1907,Student_1907,69,63
1908,Student_1908,77,53
1909,Student_1909,59,50
1910,Student_1910,88,73
1911,Student_1911,88,89
1912,Student_1912,86,83
1913,Student_1913,66,65
1914,Student_1914,73,80
1915,Student_1915,94,90
1916,Student_1916,99,57
1917,Student_1917,76,79
1918,Student_1918,97,69
1919,Student_1919,65,70
1920,Student_1920,92,71
1921,Student_1921,50,79
1922,Student_1922,82,51
1923,Student_1923,98,50
1924,Student_1924,62,93
1925,Student_1925,58,50
1926,Student_1926,81,50
1927,Student_1927,66,57
1928,Student_1928,76,90
1929,Student_1929,69,55
1930,Student_1930,67,86
1931,Student_1931,83,67
1932,Student_1932,97,91
1933,Student_1933,87,73
1934,Student_1934,97,85
1935,Student_1935,51,80
1936,Student_1936,54,78
1937,Student_1937,53,100
1938,Student_1938,98,66
1939,Student_1939,85,67
1940,Student_1940,65,87
1941,Student_1941,71,64
1942,Student_1942,84,81
1943,Student_1943,92,58
1944,Student_1944,85,99
1945,Student_1945,98,53
1946,Student_1946,77,98
1947,Student_1947,58,53
1948,Student_1948,58,99
1949,Student_1949,75,77
1950,Student_1950,60,62
1951,Student_1951,100,90
1952,Student_1952,94,95
1953,Student_1953,98,92
1954,Student_1954,65,98
1955,Student_1955,77,71
1956,Student_1956,82,93
1957,Student_1957,91,88
1958,Student_1958,93,71
1959,Student_1959,58,63
1960,Student_1960,84,64
1961,Student_1961,78,97
1962,Student_1962,79,62
1963,Student_1963,77,98
1964,Student_1964,57,83
